,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
4179,0,0,1,0,0,25,1,1,0,3,0,0,0,1926
6446,0,0,0,1,0,291,4,3,2,1,1,1,0,3300
4116,0,1,0,0,0,301,3,3,4,1,1,1,1,5860
988,0,0,0,1,0,70,3,2,2,2,0,1,1,2369
2896,0,0,1,0,0,140,3,2,2,4,0,1,0,4150
3778,1,0,0,0,0,85,1,2,1,14,0,1,0,3600
5658,0,0,0,1,0,180,2,1,0,1,1,1,0,2000
3093,0,1,0,0,0,75,2,2,2,4,0,1,0,2150
3155,0,0,0,0,1,158,3,3,2,5,0,1,0,4496
1823,1,0,0,0,0,16,1,1,0,1,0,0,0,910
10292,1,0,0,0,0,260,4,6,5,1,1,1,0,6000
1098,1,0,0,0,0,227,3,4,4,18,0,0,1,14100
2844,0,0,1,0,0,25,1,1,0,4,0,1,1,2569
9078,1,0,0,0,0,111,3,4,3,1,0,1,0,5200
3342,1,0,0,0,0,108,3,2,2,2,0,1,0,2980
38,1,0,0,0,0,70,2,1,0,1,1,0,0,1150
6540,1,0,0,0,0,86,3,1,1,5,0,1,1,3200
9999,0,1,0,0,0,48,1,1,0,4,0,1,0,1000
8707,0,0,0,1,0,92,3,2,2,8,0,1,0,2700
3356,0,1,0,0,0,35,1,1,0,2,0,1,1,1850
7813,0,0,0,1,0,202,3,2,2,1,1,1,0,1890
9098,1,0,0,0,0,125,3,3,2,4,0,1,0,4550
8220,1,0,0,0,0,100,2,1,1,1,1,0,0,1450
10105,0,0,0,0,1,30,1,1,1,1,0,0,0,950
2428,1,0,0,0,0,70,2,1,1,6,0,1,0,4460
5043,1,0,0,0,0,70,2,2,2,1,0,1,1,6858
5346,1,0,0,0,0,130,3,2,3,1,1,1,1,7450
8954,1,0,0,0,0,145,3,3,3,6,0,1,0,13100
4811,1,0,0,0,0,84,2,2,1,1,1,1,0,2000
8476,0,0,0,0,1,208,3,4,3,1,1,1,0,6000
686,1,0,0,0,0,400,5,4,3,1,1,1,0,4000
4799,1,0,0,0,0,49,1,1,2,8,0,1,1,10000
7437,1,0,0,0,0,340,4,5,4,2,0,1,0,10930
2353,1,0,0,0,0,160,2,3,3,1,1,1,0,7500
6353,1,0,0,0,0,215,3,3,2,1,0,0,1,18000
4569,0,0,0,0,1,130,3,2,2,4,0,1,0,3130
8213,0,0,0,0,1,22,1,1,1,1,0,0,1,1500
2752,0,0,1,0,0,62,1,1,0,7,0,0,1,3643
9077,1,0,0,0,0,270,4,4,4,1,1,1,0,10800
8073,0,0,1,0,0,160,2,2,2,1,0,1,1,9900
9109,0,1,0,0,0,54,2,1,1,8,0,1,1,1300
1040,0,0,1,0,0,200,4,3,2,7,0,1,0,4240
7491,0,0,1,0,0,120,2,3,2,10,0,1,0,3274
1265,1,0,0,0,0,52,1,2,1,13,0,1,0,6100
9910,0,0,1,0,0,140,4,3,1,8,0,1,0,9673
7059,1,0,0,0,0,60,2,1,0,8,0,0,1,2235
277,1,0,0,0,0,360,7,6,6,1,1,1,0,5270
5084,0,0,1,0,0,298,5,3,2,3,0,1,0,6300
2382,1,0,0,0,0,50,1,1,0,1,1,0,0,750
571,0,0,0,0,1,220,4,3,0,9,0,1,1,18000
1435,1,0,0,0,0,96,3,2,2,14,0,0,1,9622
5352,1,0,0,0,0,30,1,1,0,5,0,1,1,2200
5445,1,0,0,0,0,190,1,2,10,1,1,1,0,3900
1007,1,0,0,0,0,42,1,1,0,1,1,0,0,1600
4543,1,0,0,0,0,52,1,1,0,3,0,1,1,3725
10085,1,0,0,0,0,20,1,1,0,1,1,1,1,2402
2064,1,0,0,0,0,260,4,5,4,15,0,1,1,10971
1136,1,0,0,0,0,25,1,1,0,1,1,0,0,1350
5343,1,0,0,0,0,380,4,1,0,1,1,1,0,2890
294,1,0,0,0,0,80,2,1,0,1,0,0,0,1100
8780,1,0,0,0,0,110,2,2,1,1,0,1,0,3916
2403,0,0,0,0,1,50,1,1,1,12,0,0,1,2071
3998,1,0,0,0,0,100,2,4,2,10,0,1,0,7590
3741,1,0,0,0,0,138,3,2,3,1,1,1,0,5200
9867,1,0,0,0,0,68,3,1,2,4,0,1,0,1872
2719,0,0,1,0,0,75,2,2,0,1,0,0,0,2870
9843,1,0,0,0,0,250,4,4,3,1,1,1,0,3824
5150,0,1,0,0,0,46,1,1,1,2,0,1,0,1030
2808,1,0,0,0,0,126,2,2,1,8,0,0,0,4009
9017,1,0,0,0,0,156,3,3,3,20,0,1,0,6500
556,1,0,0,0,0,177,4,5,4,5,0,1,0,10700
9551,0,0,0,0,1,120,4,3,2,3,0,1,0,3250
4795,0,0,1,0,0,75,2,2,1,8,0,1,0,2484
2469,1,0,0,0,0,36,1,1,0,6,0,1,0,1900
3738,1,0,0,0,0,68,2,2,1,7,0,1,0,2630
4286,1,0,0,0,0,170,5,4,4,1,1,1,1,6000
2604,1,0,0,0,0,80,2,1,0,1,1,0,0,1576
362,1,0,0,0,0,178,3,2,1,2,0,0,0,3100
6924,1,0,0,0,0,195,4,3,4,7,0,1,0,4508
1704,1,0,0,0,0,270,3,4,0,1,0,1,0,3500
2139,1,0,0,0,0,240,4,5,4,15,0,1,1,15700
3239,1,0,0,0,0,220,4,5,2,1,1,1,0,6500
2383,1,0,0,0,0,34,1,1,1,9,0,0,0,2500
7314,1,0,0,0,0,52,1,1,1,1,0,1,1,5077
4311,1,0,0,0,0,200,3,3,6,1,1,1,0,6000
1312,1,0,0,0,0,140,2,4,2,19,0,0,0,7549
3930,1,0,0,0,0,25,1,1,0,1,0,0,0,1000
6183,0,1,0,0,0,90,2,1,0,1,0,1,0,1653
1591,0,0,1,0,0,76,2,1,0,3,0,1,0,1625
10038,1,0,0,0,0,300,4,4,4,3,0,1,0,9500
2162,0,0,1,0,0,139,3,2,2,1,0,1,0,8047
2396,0,0,0,0,1,60,2,1,1,3,0,1,0,1447
317,1,0,0,0,0,450,4,3,8,1,1,1,0,14000
5233,0,0,0,0,1,98,3,2,1,2,0,0,0,1725
5068,1,0,0,0,0,158,4,4,3,3,0,1,0,8700
4036,1,0,0,0,0,150,3,2,0,3,0,1,0,2415
8987,1,0,0,0,0,285,4,4,3,16,0,0,0,5600
3020,1,0,0,0,0,120,3,2,1,7,0,1,0,6075
8228,0,0,1,0,0,130,3,3,2,3,0,1,1,9500
9105,1,0,0,0,0,65,2,1,0,1,1,1,0,1200
5295,1,0,0,0,0,145,3,3,1,5,0,1,1,9460
3972,1,0,0,0,0,160,3,2,2,13,0,1,0,5100
5370,0,1,0,0,0,330,4,4,3,1,1,1,0,6994
4133,1,0,0,0,0,150,3,2,1,1,1,1,0,4500
974,1,0,0,0,0,600,6,7,4,1,1,1,1,25000
7291,1,0,0,0,0,450,4,6,4,1,1,1,0,11600
9175,1,0,0,0,0,240,3,2,3,1,1,1,0,5900
954,1,0,0,0,0,64,2,1,0,8,0,1,0,2100
9955,0,0,0,0,1,550,5,5,3,1,1,1,0,14000
5016,0,0,1,0,0,180,3,3,0,7,0,1,1,8516
10403,1,0,0,0,0,122,2,1,2,1,1,1,0,2360
9179,1,0,0,0,0,115,3,2,1,8,0,1,0,3126
7490,1,0,0,0,0,52,1,2,1,3,0,1,1,4950
1640,0,0,0,1,0,82,3,3,2,4,0,1,0,2050
1290,1,0,0,0,0,60,2,1,0,1,1,1,0,1600
1380,1,0,0,0,0,42,1,1,0,2,0,1,0,3330
1933,1,0,0,0,0,78,2,1,1,7,0,1,0,2645
4675,0,0,0,0,1,200,4,3,2,1,1,1,0,5700
892,1,0,0,0,0,54,2,1,1,1,1,1,0,1730
7287,1,0,0,0,0,230,5,3,2,1,1,1,1,3491
4876,0,0,0,0,1,162,3,3,2,3,0,1,0,3180
7906,1,0,0,0,0,660,4,6,4,1,1,1,0,6500
8194,1,0,0,0,0,460,4,4,6,1,1,1,0,5280
10030,1,0,0,0,0,40,1,1,1,10,0,0,1,4300
9041,0,1,0,0,0,55,1,1,1,3,0,1,0,1240
2466,1,0,0,0,0,88,2,4,2,8,0,1,0,3140
7657,1,0,0,0,0,165,3,2,3,7,0,1,0,5474
1913,0,0,0,0,1,310,4,3,6,1,1,1,0,3100
2736,0,0,0,1,0,150,4,2,0,1,1,1,0,2500
726,0,0,0,0,1,325,5,4,7,1,1,1,1,8900
7214,1,0,0,0,0,60,1,1,0,1,0,1,0,1250
8245,1,0,0,0,0,216,4,3,4,28,0,0,0,6868
1796,1,0,0,0,0,162,3,4,0,1,1,1,0,3200
3845,0,0,1,0,0,105,2,2,0,3,0,1,0,4610
6402,0,1,0,0,0,100,4,2,1,2,0,1,0,2570
936,1,0,0,0,0,42,1,1,0,6,0,1,0,2940
2265,1,0,0,0,0,92,2,1,1,7,0,0,1,4640
824,0,1,0,0,0,67,2,1,0,3,0,1,0,1853
7274,0,0,0,0,1,80,2,3,2,5,0,1,0,3780
1389,0,0,1,0,0,63,2,2,1,1,0,1,0,2400
3564,1,0,0,0,0,220,4,3,4,4,0,1,0,14200
9076,1,0,0,0,0,108,2,1,3,1,1,1,0,5000
5429,0,0,1,0,0,120,2,2,0,1,0,1,1,5950
7827,1,0,0,0,0,89,3,2,1,14,0,1,0,2560
5690,1,0,0,0,0,85,3,3,2,3,0,0,0,6540
7878,1,0,0,0,0,75,1,1,2,2,0,1,0,2960
1868,0,0,1,0,0,60,2,1,0,1,1,0,0,1200
8202,0,0,0,1,0,150,2,2,1,1,1,1,0,1060
7486,0,1,0,0,0,193,3,2,2,6,0,1,0,4200
806,1,0,0,0,0,110,3,2,1,5,0,1,1,4817
4805,0,0,0,0,1,46,2,1,1,2,0,1,0,1150
9752,1,0,0,0,0,350,4,4,2,1,1,1,0,10000
9790,1,0,0,0,0,250,3,3,2,3,0,1,0,11400
9155,0,0,1,0,0,90,3,2,1,13,0,1,0,3350
7511,1,0,0,0,0,50,2,1,1,1,0,0,0,2120
8056,1,0,0,0,0,280,3,4,2,1,1,0,1,17000
4494,0,1,0,0,0,62,1,1,0,3,0,1,0,1050
2632,0,0,1,0,0,35,1,1,0,3,0,1,0,1010
9644,0,0,0,0,1,88,2,3,2,8,0,0,0,1750
8896,1,0,0,0,0,82,1,2,1,1,0,0,1,12000
8623,1,0,0,0,0,75,2,1,1,4,0,1,1,8065
7832,0,0,0,1,0,86,2,2,1,2,0,1,0,1670
4388,1,0,0,0,0,35,1,1,0,6,0,1,1,2080
145,0,0,0,0,1,50,2,1,1,1,0,1,0,1090
6467,0,0,0,1,0,68,2,1,1,1,0,1,0,1900
2033,1,0,0,0,0,300,4,4,3,1,1,1,1,5080
9764,0,0,1,0,0,30,1,1,0,4,0,1,1,3300
1165,0,0,0,0,1,360,5,4,1,1,1,1,0,4600
2050,0,0,0,0,1,622,5,5,6,1,1,1,0,10000
3760,1,0,0,0,0,55,2,2,1,4,0,1,0,2230
4435,0,0,0,0,1,135,4,2,1,2,0,1,0,2800
3430,0,0,1,0,0,80,2,1,0,3,0,1,1,5900
8190,0,1,0,0,0,110,2,1,0,1,1,1,0,1070
9367,0,1,0,0,0,58,1,1,0,2,0,1,0,1009
7069,1,0,0,0,0,50,1,1,0,1,1,1,0,820
4361,1,0,0,0,0,45,2,1,1,2,0,1,0,1930
1771,0,0,1,0,0,66,2,1,1,9,0,1,0,3397
3511,0,0,0,0,1,450,7,5,3,1,1,0,0,7880
271,1,0,0,0,0,260,3,5,4,12,0,1,0,8227
8436,1,0,0,0,0,320,4,3,4,5,0,1,0,8200
2032,0,1,0,0,0,68,2,2,1,1,0,1,0,2200
9005,0,0,1,0,0,128,4,2,0,2,0,0,0,3100
10336,1,0,0,0,0,50,1,1,1,3,0,0,1,4579
3810,1,0,0,0,0,320,3,5,3,1,1,1,0,9000
4346,1,0,0,0,0,120,1,2,2,16,0,1,1,10000
545,1,0,0,0,0,238,4,3,4,24,0,1,0,13180
3241,0,0,0,0,1,106,3,2,2,7,0,0,0,3494
8930,1,0,0,0,0,120,3,4,2,1,0,1,0,4500
8502,1,0,0,0,0,40,1,1,0,1,1,0,0,700
9323,1,0,0,0,0,180,3,3,2,1,0,1,0,9200
10602,0,0,1,0,0,55,1,1,0,9,0,1,1,3200
7564,1,0,0,0,0,290,4,4,2,6,0,1,1,11000
920,0,0,0,0,1,40,1,1,1,2,0,0,1,970
9755,0,0,1,0,0,52,1,1,1,3,0,1,1,2974
6640,1,0,0,0,0,106,3,2,2,6,0,1,0,6920
7694,1,0,0,0,0,30,1,1,0,1,0,0,0,900
8230,0,1,0,0,0,160,3,2,2,1,1,1,0,2100
7126,1,0,0,0,0,37,1,1,1,8,0,1,1,3500
4278,1,0,0,0,0,148,3,3,3,13,0,0,1,6412
2983,1,0,0,0,0,38,1,1,0,2,0,0,0,1010
130,0,0,0,0,1,95,2,2,1,3,0,1,0,2260
7980,0,1,0,0,0,75,2,2,1,2,0,1,0,2396
2667,0,1,0,0,0,42,1,1,0,5,0,0,1,2490
7138,1,0,0,0,0,238,3,5,3,1,0,1,1,17700
3223,1,0,0,0,0,45,1,1,0,1,1,1,0,1400
9374,1,0,0,0,0,55,2,1,0,1,1,1,0,1600
7693,0,0,0,0,1,44,1,1,1,15,0,1,0,3950
5392,0,1,0,0,0,50,2,1,1,1,1,0,0,1000
614,1,0,0,0,0,40,1,1,0,1,1,0,0,600
10586,1,0,0,0,0,260,2,5,5,1,1,1,0,8000
1466,0,0,1,0,0,92,1,3,1,10,0,0,0,4170
4497,1,0,0,0,0,250,3,2,8,1,1,1,0,6500
3042,1,0,0,0,0,65,2,1,0,1,1,1,0,1300
9126,1,0,0,0,0,50,2,2,1,14,0,1,0,2070
2419,1,0,0,0,0,190,3,2,1,3,0,1,0,5600
5085,0,0,0,0,1,260,3,2,4,1,1,1,0,2600
3294,0,0,1,0,0,75,2,1,0,1,0,1,1,3940
6737,1,0,0,0,0,39,1,1,0,10,0,1,1,2300
1500,1,0,0,0,0,400,4,2,8,1,1,1,0,7200
9018,0,1,0,0,0,80,2,1,0,2,0,0,1,1430
1521,1,0,0,0,0,330,4,5,4,1,1,1,0,6500
9754,1,0,0,0,0,32,1,1,0,1,0,0,0,1316
4232,1,0,0,0,0,215,3,4,4,25,0,1,0,5720
7686,0,0,0,1,0,48,2,1,1,3,0,1,0,1373
8820,0,0,1,0,0,89,3,2,0,4,0,1,0,3850
4430,1,0,0,0,0,25,1,1,0,1,1,0,0,600
390,1,0,0,0,0,170,3,2,2,5,0,0,0,7199
10540,0,0,0,1,0,60,2,1,1,2,0,1,0,1314
7124,1,0,0,0,0,115,2,3,2,8,0,1,0,13380
5913,1,0,0,0,0,35,1,1,1,2,0,1,0,3412
8592,1,0,0,0,0,150,2,2,1,1,1,1,0,2954
4806,1,0,0,0,0,90,2,1,0,1,1,1,0,1199
9581,1,0,0,0,0,105,2,1,2,10,0,1,0,3230
8238,1,0,0,0,0,20,1,1,0,4,0,0,1,3292
8044,0,0,0,1,0,60,2,1,1,16,0,0,0,1700
10458,1,0,0,0,0,75,2,1,1,1,1,1,0,2450
3993,0,0,1,0,0,400,5,4,2,8,0,1,0,11000
10214,0,1,0,0,0,60,2,1,1,4,0,1,0,1150
6609,1,0,0,0,0,130,3,4,3,7,0,1,0,3813
5319,1,0,0,0,0,268,4,4,4,3,0,1,1,9317
10521,1,0,0,0,0,120,3,2,2,14,0,1,0,6610
7119,1,0,0,0,0,341,3,3,2,6,0,1,0,7000
2421,0,0,0,1,0,233,3,1,1,1,1,1,0,2700
5604,0,0,1,0,0,26,1,1,0,2,0,1,1,2680
1750,1,0,0,0,0,68,2,1,1,9,0,1,0,2100
9646,0,0,0,0,1,175,3,2,2,9,0,1,0,3296
10391,1,0,0,0,0,139,3,2,0,7,0,1,0,9250
338,0,0,1,0,0,700,5,5,4,1,1,1,1,16380
8407,0,0,1,0,0,83,2,1,1,8,0,1,1,2908
1341,1,0,0,0,0,58,2,2,1,6,0,1,0,5150
10207,0,0,0,1,0,60,2,1,1,1,1,0,0,830
7982,1,0,0,0,0,55,2,1,1,2,0,1,0,1280
3640,1,0,0,0,0,212,4,4,3,7,0,0,0,11500
329,1,0,0,0,0,60,2,1,1,4,0,1,0,1878
9448,1,0,0,0,0,40,1,1,0,1,1,0,0,650
3004,1,0,0,0,0,213,3,3,2,1,0,0,0,9700
6960,1,0,0,0,0,520,4,4,3,1,1,1,1,12000
4090,1,0,0,0,0,320,4,4,6,8,0,1,1,20281
2322,0,0,1,0,0,108,3,2,2,3,0,1,0,6500
6667,1,0,0,0,0,226,4,4,3,4,0,0,0,13500
7009,1,0,0,0,0,18,1,1,1,3,0,0,0,1780
4197,0,1,0,0,0,202,3,3,3,4,0,1,1,9400
3549,1,0,0,0,0,50,1,1,0,1,1,0,0,750
8363,0,1,0,0,0,40,1,1,0,7,0,1,0,1180
4203,0,0,1,0,0,320,3,3,2,5,0,1,0,8100
9959,0,1,0,0,0,700,8,8,4,1,1,1,0,12000
9563,1,0,0,0,0,73,1,2,2,21,0,1,1,4500
6185,1,0,0,0,0,455,4,5,4,5,0,1,0,28000
1639,1,0,0,0,0,400,10,5,8,1,1,1,0,10900
9130,0,0,0,1,0,50,1,1,0,1,0,0,0,1148
60,1,0,0,0,0,41,1,1,1,6,0,1,1,4523
1240,0,0,0,1,0,76,2,2,2,9,0,1,1,3827
5760,0,0,0,0,1,120,3,2,0,1,1,1,0,2200
5136,1,0,0,0,0,83,1,1,1,15,0,0,1,10000
2343,1,0,0,0,0,60,2,2,1,5,0,1,0,2165
2120,0,0,1,0,0,35,1,1,0,3,0,1,0,2790
1524,0,0,0,1,0,85,3,2,1,7,0,1,0,2415
7617,0,0,1,0,0,160,3,1,0,3,0,0,0,6550
153,0,0,0,0,1,200,3,2,5,1,1,0,0,4000
481,0,0,0,1,0,62,2,1,2,7,0,1,0,2109
6122,1,0,0,0,0,31,2,1,0,2,0,1,0,1040
7674,1,0,0,0,0,890,5,6,8,1,1,0,0,11000
7101,0,0,0,1,0,48,2,1,1,4,0,1,0,1093
1762,1,0,0,0,0,114,3,2,2,9,0,1,0,4680
8942,0,0,0,1,0,143,3,2,3,1,1,1,0,1700
7715,1,0,0,0,0,113,3,2,2,2,0,1,0,6100
9714,1,0,0,0,0,100,2,2,0,1,0,0,0,1710
7479,1,0,0,0,0,55,1,2,1,18,0,1,1,7770
6212,1,0,0,0,0,46,1,1,0,3,0,1,0,1700
4853,1,0,0,0,0,68,2,1,1,9,0,1,0,2406
2711,1,0,0,0,0,200,2,3,1,10,0,1,0,6250
6766,1,0,0,0,0,368,4,5,6,1,0,0,0,12884
4150,1,0,0,0,0,76,2,1,0,2,0,1,0,2790
1333,1,0,0,0,0,56,1,1,0,9,0,1,0,1690
10061,1,0,0,0,0,64,2,1,1,8,0,1,1,3300
8378,1,0,0,0,0,190,4,3,2,1,0,1,0,6733
9328,1,0,0,0,0,22,1,1,1,25,0,1,0,2671
10040,1,0,0,0,0,177,3,3,4,1,1,1,0,4000
10380,0,0,0,1,0,800,4,7,4,1,1,1,0,17100
9758,0,0,0,1,0,109,3,1,1,11,0,1,0,2053
3850,0,1,0,0,0,40,1,1,0,5,0,1,1,1150
8340,1,0,0,0,0,120,3,2,2,1,0,1,0,6390
4124,1,0,0,0,0,244,3,6,4,18,0,1,0,17600
9591,0,0,0,0,1,159,3,3,3,7,0,1,1,9100
4788,1,0,0,0,0,150,3,3,1,9,0,1,0,14700
2866,1,0,0,0,0,60,2,1,0,1,1,1,0,1700
1386,1,0,0,0,0,76,3,2,2,3,0,1,0,2365
5941,0,1,0,0,0,60,1,1,0,2,0,1,0,950
3067,1,0,0,0,0,167,3,2,1,14,0,1,1,11300
9690,0,1,0,0,0,160,2,3,2,1,1,1,1,6000
3629,1,0,0,0,0,147,2,3,2,3,0,0,1,13500
10114,0,1,0,0,0,42,1,2,1,6,0,1,0,2500
10079,0,0,0,1,0,76,2,1,0,2,0,1,0,1000
3028,1,0,0,0,0,220,4,4,4,8,0,1,0,6558
2969,1,0,0,0,0,30,1,1,0,2,0,1,0,1850
8646,1,0,0,0,0,40,1,1,1,19,0,0,1,4319
6136,1,0,0,0,0,58,2,2,1,12,0,0,1,4342
8801,0,1,0,0,0,48,2,1,1,10,0,1,1,1480
4263,0,1,0,0,0,42,1,1,0,15,0,1,0,1850
645,0,0,1,0,0,40,1,1,0,1,1,1,0,1200
10325,0,1,0,0,0,42,1,1,1,2,0,0,0,1080
2074,1,0,0,0,0,127,4,3,2,4,0,1,0,5970
341,0,0,0,1,0,80,3,2,1,2,0,1,0,2020
8041,1,0,0,0,0,103,2,1,0,1,1,1,0,1300
1622,1,0,0,0,0,125,3,2,2,1,1,1,0,1700
7141,0,1,0,0,0,215,6,6,6,1,1,1,0,5000
5796,1,0,0,0,0,70,2,2,0,1,1,0,0,1500
7184,1,0,0,0,0,63,2,2,1,1,0,1,1,4220
8232,0,0,1,0,0,90,2,2,1,4,0,1,0,1990
5475,1,0,0,0,0,30,1,1,0,18,0,0,0,1570
9897,1,0,0,0,0,126,3,2,2,5,0,1,0,4550
74,0,0,1,0,0,60,1,1,0,10,0,0,0,2250
10577,0,0,1,0,0,150,3,2,0,5,0,1,0,3220
8633,0,0,0,0,1,38,1,1,0,2,0,0,0,1300
10283,1,0,0,0,0,350,5,4,3,16,0,1,0,18000
2051,0,0,0,0,1,55,2,1,1,2,0,0,0,1450
2541,0,0,0,0,1,75,3,2,1,1,0,1,0,1390
1301,0,0,1,0,0,110,2,2,1,2,0,1,0,4500
5877,1,0,0,0,0,999,4,5,6,1,1,1,0,17500
7368,1,0,0,0,0,90,2,2,1,1,1,1,0,3927
1304,0,0,1,0,0,70,2,1,0,4,0,1,0,2680
8428,0,0,0,0,1,148,4,3,2,12,0,1,0,7386
9727,0,1,0,0,0,75,2,1,0,10,0,1,1,1302
2599,1,0,0,0,0,235,4,4,4,5,0,1,1,18230
2573,1,0,0,0,0,90,3,2,0,9,0,1,0,3000
3186,0,0,1,0,0,75,2,1,1,2,0,1,0,1550
2768,1,0,0,0,0,310,4,4,3,1,1,1,0,7000
4831,0,0,1,0,0,130,3,3,1,13,0,1,0,4210
4223,1,0,0,0,0,50,1,1,1,13,0,1,0,2730
10321,0,0,1,0,0,90,2,1,0,9,0,1,0,1610
2106,1,0,0,0,0,98,1,2,0,27,0,1,1,18177
2679,1,0,0,0,0,62,2,2,1,1,0,0,0,2350
1387,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
9557,1,0,0,0,0,79,3,2,2,11,0,1,0,3800
10331,0,0,0,0,1,70,3,2,1,3,0,1,0,1640
7083,0,1,0,0,0,450,5,5,2,1,1,1,0,9100
1279,1,0,0,0,0,44,2,1,1,13,0,1,0,1540
804,1,0,0,0,0,97,2,2,2,3,0,1,0,3600
1555,1,0,0,0,0,42,1,1,1,9,0,1,1,4464
10145,0,1,0,0,0,272,3,4,3,1,1,0,0,3990
4566,0,0,1,0,0,80,3,2,0,7,0,1,0,3670
10341,0,0,1,0,0,72,2,2,1,5,0,1,0,1700
4841,0,0,0,1,0,219,4,5,2,4,0,1,1,5754
3594,1,0,0,0,0,70,1,1,1,6,0,0,1,3800
6035,1,0,0,0,0,321,5,3,5,1,1,1,0,13000
6852,1,0,0,0,0,70,3,1,1,1,0,1,0,3080
8705,1,0,0,0,0,147,4,2,0,8,0,1,0,3950
4177,0,0,0,0,1,260,4,3,2,1,1,1,1,9700
1308,1,0,0,0,0,210,3,2,1,5,0,1,1,10900
9106,0,1,0,0,0,98,3,1,0,1,0,1,0,1450
3452,0,1,0,0,0,50,2,1,1,1,1,1,0,1000
3695,0,1,0,0,0,106,3,2,2,2,0,0,1,4300
4242,1,0,0,0,0,22,1,1,0,1,1,0,0,750
2198,0,0,1,0,0,70,2,2,0,11,0,1,0,2429
8966,0,1,0,0,0,240,3,3,7,1,1,1,1,3400
4425,0,0,0,0,1,45,2,1,1,4,0,1,0,1050
6150,1,0,0,0,0,90,3,2,2,3,0,1,0,3550
943,0,0,0,0,1,50,2,1,0,1,1,1,0,850
822,1,0,0,0,0,110,2,1,1,21,0,1,0,4275
5005,0,0,1,0,0,50,1,1,0,2,0,1,0,2700
6612,1,0,0,0,0,50,2,1,1,13,0,1,0,1950
8356,0,0,0,1,0,297,4,6,2,3,0,1,0,5600
5619,0,1,0,0,0,65,2,2,2,6,0,1,0,2350
4547,0,0,0,0,1,600,5,3,6,1,1,1,0,15000
2538,1,0,0,0,0,62,2,2,1,2,0,0,1,3933
9503,0,0,0,0,1,462,4,6,0,9,0,1,1,8920
5207,1,0,0,0,0,23,1,1,0,7,0,1,1,2230
10175,0,0,0,1,0,68,2,1,0,1,1,1,0,1650
9639,1,0,0,0,0,277,3,2,1,11,0,1,0,10132
3054,0,0,0,0,1,120,4,3,2,2,0,1,0,3250
3675,1,0,0,0,0,120,3,2,2,23,0,0,0,5222
7776,0,0,0,1,0,380,3,3,5,1,1,1,0,7800
7218,1,0,0,0,0,150,3,2,1,1,1,1,0,1450
6722,1,0,0,0,0,127,3,3,2,1,0,1,0,4604
3300,0,0,1,0,0,82,2,1,1,11,0,1,0,2590
3310,1,0,0,0,0,200,2,2,2,11,0,1,1,13900
7221,1,0,0,0,0,30,1,1,0,1,1,0,0,1200
8519,0,0,1,0,0,200,2,3,2,1,0,1,0,7700
5954,1,0,0,0,0,264,3,3,2,16,0,1,1,7780
832,1,0,0,0,0,52,2,1,0,1,0,0,0,1200
3462,0,0,1,0,0,70,2,1,1,5,0,0,0,3600
7643,1,0,0,0,0,76,2,2,2,3,0,1,1,5400
54,1,0,0,0,0,31,1,1,0,4,0,1,0,2720
3451,0,0,0,1,0,45,1,1,0,1,0,1,0,770
6305,1,0,0,0,0,195,3,3,2,1,1,1,0,2990
1481,1,0,0,0,0,31,1,1,1,14,0,1,0,2978
4873,0,1,0,0,0,44,1,1,0,2,0,1,1,1479
8038,0,0,0,1,0,120,3,3,2,4,0,0,0,2250
3335,1,0,0,0,0,72,2,1,1,5,0,1,0,2179
6016,1,0,0,0,0,34,1,1,0,10,0,1,0,1730
4926,1,0,0,0,0,37,1,1,1,11,0,1,1,3600
9138,1,0,0,0,0,200,3,3,3,3,0,1,0,7952
5797,0,1,0,0,0,27,1,1,0,2,0,1,0,1060
10510,0,0,1,0,0,30,1,1,0,3,0,1,0,1050
5083,0,0,0,1,0,119,3,3,2,14,0,1,0,6163
6645,1,0,0,0,0,42,1,2,1,6,0,0,0,3190
5490,1,0,0,0,0,156,3,3,1,12,0,0,0,5750
768,0,0,0,0,1,70,3,1,1,8,0,1,0,1695
2065,0,1,0,0,0,61,1,1,0,1,1,1,0,1180
10160,1,0,0,0,0,273,4,4,2,4,0,0,0,11306
7311,0,0,1,0,0,62,2,1,0,5,0,1,0,3997
8477,0,0,0,0,1,20,1,1,1,1,0,0,0,1000
4524,1,0,0,0,0,54,1,1,1,13,0,1,1,3150
2717,1,0,0,0,0,130,2,4,3,2,0,1,0,7800
2079,1,0,0,0,0,34,1,1,0,1,1,0,0,900
8914,1,0,0,0,0,80,2,3,1,5,0,1,0,1880
951,1,0,0,0,0,340,3,4,4,1,1,1,0,10000
8058,1,0,0,0,0,60,2,2,2,20,0,1,0,3322
2482,0,0,0,1,0,87,3,1,0,15,0,1,0,2025
9181,0,0,1,0,0,40,1,1,0,2,0,0,0,2840
1759,1,0,0,0,0,44,1,1,1,13,0,1,0,1600
4422,0,1,0,0,0,96,3,2,2,4,0,1,1,4028
6704,1,0,0,0,0,200,3,3,2,8,0,1,0,14500
5182,0,0,0,0,1,92,3,3,2,2,0,1,0,1900
8533,1,0,0,0,0,120,3,3,2,1,0,1,1,10050
3701,1,0,0,0,0,380,4,3,3,11,0,1,0,9300
