index,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
1208,1,0,0,0,0,450,3,3,1,1,1,1,0,7625
10568,0,0,1,0,0,160,3,2,0,8,0,0,1,7627
3427,1,0,0,0,0,108,4,3,2,4,0,1,0,7634
8387,1,0,0,0,0,170,4,2,1,3,0,1,1,7637
10612,1,0,0,0,0,240,3,4,3,1,1,1,0,7640
10420,1,0,0,0,0,223,3,4,3,1,1,1,0,7642
10099,1,0,0,0,0,87,2,2,1,4,0,1,0,7644
226,1,0,0,0,0,220,3,4,3,2,0,0,0,7650
8980,1,0,0,0,0,330,5,4,2,1,1,1,1,7650
4649,1,0,0,0,0,262,3,5,3,4,0,1,0,7655
5538,1,0,0,0,0,109,3,2,2,13,0,1,0,7656
8473,1,0,0,0,0,109,4,2,2,13,0,1,0,7656
4653,1,0,0,0,0,165,3,3,2,3,0,1,1,7663
9777,1,0,0,0,0,253,3,3,4,3,0,1,0,7672
1827,1,0,0,0,0,336,4,4,6,1,1,1,0,7677
9183,1,0,0,0,0,60,2,2,1,11,0,1,1,7680
4474,1,0,0,0,0,187,4,3,2,7,0,1,0,7699
3840,1,0,0,0,0,220,4,4,4,10,0,1,0,7700
10348,0,0,0,1,0,230,3,3,3,6,0,1,0,7700
2453,0,0,1,0,0,310,3,2,0,5,0,1,0,7700
3203,1,0,0,0,0,246,3,4,3,8,0,1,0,7700
9116,1,0,0,0,0,205,3,4,4,13,0,1,0,7700
8180,0,0,1,0,0,140,4,2,1,1,0,0,0,7700
610,0,0,1,0,0,140,4,2,1,1,0,0,0,7700
9866,0,0,1,0,0,124,4,2,1,2,0,1,0,7712
4995,1,0,0,0,0,260,4,2,2,3,0,1,0,7715
3895,0,0,1,0,0,95,2,3,0,4,0,1,1,7720
6941,0,0,1,0,0,125,4,4,2,8,0,1,0,7730
10275,1,0,0,0,0,100,1,2,2,11,0,1,0,7734
5048,1,0,0,0,0,218,4,4,2,1,0,1,0,7750
8785,0,0,1,0,0,95,2,2,2,11,0,1,0,7750
862,1,0,0,0,0,190,3,4,2,10,0,0,0,7764
8721,1,0,0,0,0,238,4,4,3,1,0,0,0,7765
7401,1,0,0,0,0,204,4,3,1,2,0,1,1,7774
8999,0,0,1,0,0,135,4,2,2,13,0,1,1,7789
10545,1,0,0,0,0,60,1,1,1,11,0,0,1,7797
1828,1,0,0,0,0,210,4,4,3,5,0,1,1,7800
2172,1,0,0,0,0,572,6,6,4,1,1,1,1,7800
453,1,0,0,0,0,136,3,2,1,10,0,0,1,7800
7076,1,0,0,0,0,310,5,2,2,15,0,1,0,7800
10144,1,0,0,0,0,84,2,2,0,12,0,0,0,7800
8535,1,0,0,0,0,220,3,2,3,1,1,1,1,7800
8729,1,0,0,0,0,118,3,2,1,4,0,1,1,7800
7776,0,0,0,1,0,380,3,3,5,1,1,1,0,7800
5276,1,0,0,0,0,215,4,6,3,2,0,1,1,7800
4528,0,0,1,0,0,102,3,4,3,3,0,1,1,7800
8191,0,0,0,1,0,330,3,3,2,10,0,0,0,7800
3595,1,0,0,0,0,80,1,1,1,10,0,1,0,7800
6169,1,0,0,0,0,103,3,3,2,3,0,1,1,7810
9112,1,0,0,0,0,130,3,2,2,8,0,1,0,7810
9488,1,0,0,0,0,88,2,3,2,11,0,1,0,7815
9371,0,0,0,1,0,420,4,5,4,1,1,1,0,7825
4777,1,0,0,0,0,236,4,5,5,5,0,1,0,7827
8733,1,0,0,0,0,288,4,6,4,1,0,1,0,7834
2757,0,0,0,0,1,400,4,6,4,15,0,1,0,7840
80,1,0,0,0,0,164,4,4,3,1,0,1,0,7840
9455,1,0,0,0,0,100,3,2,1,4,0,1,0,7850
506,1,0,0,0,0,155,4,5,3,14,0,0,0,7850
1567,1,0,0,0,0,160,3,2,1,1,0,1,0,7878
7459,0,0,1,0,0,170,3,1,1,10,0,0,0,7888
2843,1,0,0,0,0,360,4,7,5,2,0,1,0,7890
766,1,0,0,0,0,240,3,4,3,9,0,1,0,7900
990,0,0,1,0,0,500,5,5,1,1,1,1,0,7900
2682,1,0,0,0,0,130,3,2,1,8,0,1,0,7900
3502,1,0,0,0,0,370,4,4,3,1,1,1,0,7900
7821,1,0,0,0,0,290,5,3,3,6,0,1,0,7900
2258,1,0,0,0,0,114,2,3,1,1,0,1,1,7912
603,0,0,0,1,0,214,3,3,2,1,0,1,0,7916
9224,1,0,0,0,0,240,3,3,3,3,0,1,0,7932
6532,1,0,0,0,0,174,3,4,2,2,0,1,0,7936
3346,0,0,1,0,0,71,2,2,1,13,0,0,1,7938
5744,0,0,0,0,1,190,4,4,3,1,0,0,0,7940
2314,1,0,0,0,0,215,4,4,2,10,0,0,0,7950
3075,0,1,0,0,0,143,3,2,3,9,0,1,1,7950
1812,1,0,0,0,0,276,4,6,4,10,0,1,1,7950
10084,1,0,0,0,0,130,2,2,2,3,0,1,0,7952
9138,1,0,0,0,0,200,3,3,3,3,0,1,0,7952
7961,0,0,1,0,0,180,4,2,1,2,0,1,1,7955
8346,1,0,0,0,0,260,4,4,6,22,0,1,1,7980
2978,1,0,0,0,0,430,4,7,6,1,1,1,0,7990
6977,1,0,0,0,0,300,5,5,4,8,0,1,0,7992
5037,1,0,0,0,0,271,3,3,2,1,1,1,0,8000
10288,0,0,1,0,0,163,3,3,0,2,0,1,0,8000
6366,1,0,0,0,0,400,4,3,3,1,1,1,0,8000
7775,0,1,0,0,0,170,3,3,2,1,1,1,0,8000
8024,0,0,0,0,1,330,5,4,2,1,1,1,0,8000
10043,1,0,0,0,0,250,3,4,4,1,1,1,0,8000
867,0,0,0,0,1,840,5,6,5,1,1,1,0,8000
7248,1,0,0,0,0,320,3,3,4,1,1,1,0,8000
2061,1,0,0,0,0,462,4,6,4,1,1,1,1,8000
4035,1,0,0,0,0,200,4,7,4,1,1,1,1,8000
10056,1,0,0,0,0,210,4,4,4,8,0,0,0,8000
597,1,0,0,0,0,280,3,4,3,1,1,1,1,8000
5779,1,0,0,0,0,680,4,5,8,1,1,1,0,8000
2580,1,0,0,0,0,56,1,1,0,2,0,1,1,8000
9490,1,0,0,0,0,291,4,3,2,1,0,1,0,8000
2655,1,0,0,0,0,380,4,2,0,1,1,1,0,8000
1297,0,0,0,0,1,497,5,5,4,1,1,0,0,8000
527,1,0,0,0,0,200,3,3,2,1,1,1,0,8000
3918,1,0,0,0,0,210,4,2,2,1,1,1,0,8000
5283,0,0,0,0,1,270,4,5,6,1,1,1,1,8000
6322,1,0,0,0,0,280,5,2,1,1,1,1,0,8000
10554,1,0,0,0,0,320,4,2,2,1,1,1,1,8000
417,1,0,0,0,0,290,6,3,4,1,1,1,0,8000
3421,0,0,1,0,0,289,3,2,1,6,0,1,0,8000
2086,0,0,0,0,1,320,5,4,6,1,1,0,0,8000
5246,1,0,0,0,0,300,5,6,2,1,1,0,0,8000
5012,1,0,0,0,0,138,2,2,1,11,0,1,1,8000
517,1,0,0,0,0,377,5,4,3,1,1,1,0,8000
10586,1,0,0,0,0,260,2,5,5,1,1,1,0,8000
5482,0,0,0,1,0,138,3,3,0,2,0,1,0,8000
4899,0,0,1,0,0,320,3,4,1,11,0,0,0,8000
781,1,0,0,0,0,277,4,4,6,5,0,1,0,8000
2747,0,0,0,0,1,800,4,4,3,1,1,1,0,8000
2554,0,0,0,0,1,230,4,4,3,3,0,1,0,8000
370,1,0,0,0,0,350,4,4,0,1,1,1,0,8000
4359,1,0,0,0,0,360,4,4,3,1,1,0,0,8000
10613,1,0,0,0,0,300,6,7,5,1,1,0,0,8000
1963,1,0,0,0,0,380,3,4,4,1,1,1,0,8000
5527,0,0,1,0,0,250,3,2,1,7,0,1,0,8042
335,1,0,0,0,0,124,3,2,3,7,0,1,0,8050
1123,0,0,1,0,0,85,2,3,1,5,0,1,0,8050
8885,1,0,0,0,0,380,4,5,6,8,0,1,1,8050
6817,1,0,0,0,0,144,3,4,3,4,0,1,1,8056
5060,1,0,0,0,0,198,3,3,0,14,0,1,0,8070
7085,1,0,0,0,0,216,3,4,2,10,0,1,0,8075
7571,0,0,0,0,1,120,3,4,3,8,0,1,1,8077
7065,1,0,0,0,0,233,3,4,4,15,0,0,1,8080
5975,1,0,0,0,0,85,2,2,2,7,0,0,0,8100
10522,1,0,0,0,0,237,4,3,4,4,0,0,0,8100
4802,1,0,0,0,0,146,3,4,3,4,0,1,0,8100
3526,0,0,0,0,1,216,4,5,5,12,0,1,0,8100
3866,1,0,0,0,0,185,2,3,3,8,0,1,0,8100
3523,1,0,0,0,0,300,2,3,2,8,0,0,1,8120
2436,1,0,0,0,0,64,2,2,1,7,0,0,0,8132
4192,1,0,0,0,0,115,4,3,4,1,0,1,1,8133
7072,0,0,0,0,1,160,4,4,3,12,0,0,1,8134
4511,1,0,0,0,0,180,4,3,2,5,0,1,0,8150
6828,1,0,0,0,0,174,3,5,3,24,0,1,0,8150
5262,1,0,0,0,0,172,4,5,3,9,0,1,0,8155
6264,1,0,0,0,0,105,4,2,2,3,0,1,0,8159
5254,1,0,0,0,0,90,3,2,2,11,0,0,0,8160
7028,1,0,0,0,0,208,3,3,3,13,0,1,0,8164
611,1,0,0,0,0,138,3,3,2,17,0,1,0,8170
7054,0,0,1,0,0,250,4,3,2,6,0,1,0,8170
3693,1,0,0,0,0,94,3,2,2,12,0,0,0,8196
8436,1,0,0,0,0,320,4,3,4,5,0,1,0,8200
4904,1,0,0,0,0,209,4,4,3,7,0,0,0,8200
5462,1,0,0,0,0,140,3,2,1,1,1,1,1,8200
8064,1,0,0,0,0,230,3,4,3,7,0,1,0,8200
8817,1,0,0,0,0,202,4,4,3,13,0,1,0,8200
2790,0,0,0,0,1,234,3,3,3,1,1,1,0,8200
2769,1,0,0,0,0,100,2,2,2,6,0,1,1,8200
360,1,0,0,0,0,75,2,2,2,7,0,0,1,8200
3151,1,0,0,0,0,200,3,4,1,8,0,0,1,8200
1544,0,0,0,1,0,154,3,3,1,14,0,0,0,8200
10683,1,0,0,0,0,280,4,4,2,5,0,1,0,8200
10111,0,0,1,0,0,133,1,2,1,6,0,1,1,8200
5315,1,0,0,0,0,420,3,5,5,1,1,1,0,8200
9231,0,0,1,0,0,145,3,2,1,3,0,1,0,8200
6398,1,0,0,0,0,240,3,4,2,1,1,1,0,8201
9607,1,0,0,0,0,190,4,4,3,23,0,1,1,8210
1329,1,0,0,0,0,230,4,3,4,17,0,0,1,8217
271,1,0,0,0,0,260,3,5,4,12,0,1,0,8227
5649,1,0,0,0,0,169,4,4,4,9,0,1,0,8250
5258,1,0,0,0,0,250,3,3,2,7,0,1,1,8250
2195,1,0,0,0,0,54,1,1,1,1,0,0,1,8250
6487,1,0,0,0,0,165,3,2,2,8,0,1,1,8250
3924,0,0,0,0,1,230,4,4,4,4,0,1,0,8260
4732,1,0,0,0,0,190,4,4,3,17,0,1,0,8263
1996,1,0,0,0,0,192,3,3,3,16,0,1,1,8290
8511,0,1,0,0,0,147,2,3,2,2,0,1,1,8300
940,1,0,0,0,0,300,3,2,0,1,1,1,1,8300
7312,1,0,0,0,0,390,3,3,2,1,0,0,0,8300
9496,1,0,0,0,0,86,1,2,1,13,0,1,1,8300
5269,0,0,1,0,0,67,2,1,0,6,0,1,0,8300
65,0,0,0,1,0,300,4,4,3,2,0,1,0,8300
2707,1,0,0,0,0,180,3,3,4,27,0,1,0,8300
7586,0,0,0,0,1,250,4,4,6,7,0,1,0,8300
9986,1,0,0,0,0,54,1,1,1,18,0,1,0,8300
10471,1,0,0,0,0,200,3,4,2,10,0,1,0,8300
9861,1,0,0,0,0,153,3,4,3,17,0,1,1,8300
1217,1,0,0,0,0,200,5,6,4,6,0,1,0,8300
3953,0,0,0,1,0,600,5,5,4,1,1,1,0,8300
4774,1,0,0,0,0,190,4,3,2,1,1,0,1,8311
8702,1,0,0,0,0,240,3,4,3,9,0,1,0,8311
9206,1,0,0,0,0,320,5,5,3,1,1,1,1,8320
6799,1,0,0,0,0,183,4,3,4,3,0,1,0,8330
5064,1,0,0,0,0,525,5,4,4,1,1,1,0,8330
107,0,0,0,1,0,284,4,3,3,4,0,1,0,8340
6311,0,0,0,1,0,329,4,2,2,9,0,1,0,8340
8081,1,0,0,0,0,210,3,4,4,2,0,0,0,8365
7613,1,0,0,0,0,241,4,4,3,3,0,1,0,8376
9545,1,0,0,0,0,112,1,2,2,7,0,1,1,8389
1950,0,0,0,0,1,211,3,4,3,1,1,0,0,8400
9053,0,0,0,0,1,200,3,4,4,10,0,1,0,8400
1987,1,0,0,0,0,140,3,3,2,3,0,1,0,8400
8666,0,0,0,0,1,400,3,3,6,1,1,1,0,8400
6669,1,0,0,0,0,178,4,3,2,5,0,1,0,8400
7638,1,0,0,0,0,288,4,5,4,2,0,1,1,8400
10685,1,0,0,0,0,83,3,2,2,11,0,1,0,8409
4363,0,0,1,0,0,235,4,3,1,8,0,0,1,8450
578,1,0,0,0,0,196,4,4,0,11,0,1,0,8450
7841,1,0,0,0,0,136,3,2,2,9,0,0,0,8468
5494,1,0,0,0,0,210,3,3,2,5,0,1,0,8470
5011,1,0,0,0,0,380,4,6,4,7,0,1,0,8470
1874,1,0,0,0,0,140,2,3,4,10,0,1,1,8470
3463,1,0,0,0,0,110,2,4,2,2,0,1,1,8475
7890,1,0,0,0,0,200,3,4,3,8,0,1,0,8480
6131,0,0,0,0,1,320,4,5,4,6,0,0,0,8480
4004,1,0,0,0,0,80,2,1,1,2,0,0,1,8486
1981,0,0,1,0,0,150,3,1,2,2,0,1,0,8490
2589,0,1,0,0,0,400,3,4,5,1,1,1,1,8500
5230,0,0,0,0,1,300,5,3,3,1,1,1,0,8500
9070,1,0,0,0,0,305,2,3,0,10,0,1,0,8500
3584,1,0,0,0,0,88,2,2,1,1,0,1,0,8500
2567,1,0,0,0,0,265,3,3,0,1,1,1,0,8500
8112,1,0,0,0,0,651,7,7,8,1,1,1,0,8500
4357,1,0,0,0,0,78,2,2,1,2,0,1,1,8500
3747,1,0,0,0,0,500,3,3,5,1,1,1,0,8500
7194,1,0,0,0,0,200,3,3,2,7,0,0,1,8500
5248,0,1,0,0,0,160,2,4,2,8,0,1,0,8500
1147,1,0,0,0,0,330,3,3,5,1,1,1,0,8500
6611,1,0,0,0,0,200,3,2,4,1,1,1,0,8500
4081,1,0,0,0,0,250,3,3,1,9,0,1,0,8500
3570,1,0,0,0,0,650,4,6,6,1,1,1,0,8500
4833,1,0,0,0,0,200,3,4,3,8,0,1,0,8500
8406,1,0,0,0,0,195,3,4,3,1,1,1,0,8500
6065,1,0,0,0,0,296,4,5,2,1,1,1,0,8500
374,1,0,0,0,0,46,1,1,1,8,0,0,1,8500
1948,1,0,0,0,0,430,4,3,4,1,1,1,0,8500
8117,1,0,0,0,0,400,4,4,4,1,1,1,0,8500
6539,0,0,0,0,1,163,4,4,0,14,0,1,0,8505
6222,1,0,0,0,0,540,4,5,5,13,0,1,0,8514
5016,0,0,1,0,0,180,3,3,0,7,0,1,1,8516
4302,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
7154,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
715,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
6422,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
1458,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
10330,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
3139,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
933,1,0,0,0,0,201,4,4,4,13,0,1,0,8533
10645,0,1,0,0,0,400,4,2,2,15,0,1,1,8550
4916,1,0,0,0,0,220,3,4,3,1,0,1,0,8550
344,1,0,0,0,0,150,3,2,1,7,0,1,1,8558
9358,1,0,0,0,0,230,3,4,2,12,0,1,1,8562
3536,1,0,0,0,0,178,2,4,3,2,0,1,0,8580
8090,0,0,0,0,1,240,4,4,2,3,0,1,1,8590
7953,1,0,0,0,0,352,4,4,4,1,1,0,1,8600
315,1,0,0,0,0,230,4,2,3,1,0,1,0,8600
6198,1,0,0,0,0,160,4,3,3,3,0,1,0,8600
1720,1,0,0,0,0,255,3,4,2,10,0,1,1,8600
6018,1,0,0,0,0,215,4,4,2,16,0,0,1,8600
4979,1,0,0,0,0,250,4,4,2,17,0,1,1,8600
7036,0,1,0,0,0,120,3,3,0,7,0,1,1,8626
568,0,0,0,0,1,176,4,5,3,6,0,1,1,8636
2209,0,0,0,0,1,217,4,3,4,12,0,1,0,8644
10151,1,0,0,0,0,225,4,2,2,11,0,1,0,8650
1680,1,0,0,0,0,280,3,3,2,9,0,1,1,8650
10469,1,0,0,0,0,300,4,5,4,6,0,1,0,8650
7090,1,0,0,0,0,163,2,3,3,3,0,1,0,8650
2934,1,0,0,0,0,103,3,2,2,4,0,1,1,8650
438,1,0,0,0,0,240,4,4,4,22,0,1,0,8652
3380,1,0,0,0,0,288,4,5,4,8,0,1,0,8660
5121,1,0,0,0,0,220,3,4,4,2,0,1,0,8667
8186,1,0,0,0,0,190,4,4,3,11,0,1,1,8680
8775,1,0,0,0,0,63,1,1,1,9,0,0,1,8683
8901,1,0,0,0,0,160,4,4,3,9,0,1,1,8684
10500,1,0,0,0,0,164,3,3,1,1,0,0,0,8689
10342,0,0,0,0,1,300,4,4,4,17,0,1,1,8700
4573,1,0,0,0,0,230,3,4,4,12,0,0,0,8700
8594,0,0,1,0,0,160,3,2,1,3,0,1,1,8700
7026,0,0,0,0,1,320,4,3,3,10,0,0,1,8700
5068,1,0,0,0,0,158,4,4,3,3,0,1,0,8700
5651,1,0,0,0,0,158,4,4,3,5,0,1,0,8700
4499,1,0,0,0,0,200,4,4,3,2,0,1,1,8700
670,1,0,0,0,0,225,4,5,4,10,0,1,1,8706
6652,1,0,0,0,0,217,4,4,3,1,0,1,0,8710
4555,1,0,0,0,0,196,2,3,3,8,0,1,0,8710
7098,1,0,0,0,0,265,3,3,2,1,1,1,1,8712
327,1,0,0,0,0,165,4,3,3,10,0,1,1,8740
2789,1,0,0,0,0,200,3,4,3,5,0,1,1,8749
9088,0,0,1,0,0,130,3,2,2,5,0,1,0,8750
2365,1,0,0,0,0,200,4,5,3,7,0,0,0,8750
791,1,0,0,0,0,162,3,3,2,4,0,1,0,8756
7908,1,0,0,0,0,306,4,3,4,12,0,0,0,8771
1083,1,0,0,0,0,50,2,2,2,6,0,1,1,8790
7405,0,0,0,0,1,327,4,4,2,1,1,1,0,8799
8917,1,0,0,0,0,250,3,4,3,13,0,1,0,8800
8139,1,0,0,0,0,170,3,3,2,8,0,1,0,8800
1633,1,0,0,0,0,189,4,3,2,5,0,0,1,8800
2925,0,0,1,0,0,121,1,1,0,1,0,1,0,8800
9322,0,0,1,0,0,180,3,3,1,4,0,1,1,8800
2904,0,0,1,0,0,70,2,2,1,11,0,0,1,8800
10286,1,0,0,0,0,300,3,2,2,1,1,1,1,8820
2863,0,0,1,0,0,96,2,2,2,7,0,1,1,8820
9519,1,0,0,0,0,330,4,5,5,13,0,1,0,8824
6041,1,0,0,0,0,115,3,5,2,10,0,1,0,8830
7173,1,0,0,0,0,354,5,6,3,1,1,1,0,8850
8359,1,0,0,0,0,100,2,3,3,1,1,1,1,8850
7336,1,0,0,0,0,180,3,2,1,23,0,1,0,8850
1789,1,0,0,0,0,530,4,4,4,4,0,0,0,8857
5306,1,0,0,0,0,215,3,4,4,6,0,1,0,8859
9037,0,0,1,0,0,134,3,4,2,3,0,1,1,8900
1331,1,0,0,0,0,347,4,7,6,1,1,1,0,8900
7024,1,0,0,0,0,260,3,5,3,3,0,1,0,8900
1354,1,0,0,0,0,284,3,2,2,9,0,1,1,8900
2630,1,0,0,0,0,200,3,4,2,13,0,1,0,8900
4975,0,0,0,0,1,300,4,3,3,3,0,1,0,8900
4874,0,0,1,0,0,140,2,3,2,7,0,1,0,8900
10307,1,0,0,0,0,197,3,4,3,16,0,1,1,8902
6848,0,0,1,0,0,80,2,2,1,9,0,0,1,8908
8004,1,0,0,0,0,132,3,1,2,7,0,0,1,8920
7458,0,0,0,0,1,220,3,4,3,10,0,1,1,8922
10361,0,0,1,0,0,200,4,3,4,10,0,1,0,8931
10618,1,0,0,0,0,200,4,4,3,7,0,0,0,8941
10242,0,0,0,1,0,235,4,4,3,13,0,1,0,8950
3035,1,0,0,0,0,280,4,4,3,17,0,1,1,8953
8463,1,0,0,0,0,465,5,5,2,1,1,1,1,8960
7277,0,0,1,0,0,80,2,2,1,7,0,1,1,8985
4961,0,0,0,0,1,350,7,5,5,1,1,1,0,9000
1255,0,1,0,0,0,450,5,4,4,1,1,1,1,9000
7007,1,0,0,0,0,180,5,3,2,1,1,0,0,9000
1283,1,0,0,0,0,120,2,3,2,20,0,1,0,9000
650,0,1,0,0,0,550,5,5,3,1,1,1,0,9000
9388,1,0,0,0,0,520,3,4,2,1,1,1,0,9000
161,1,0,0,0,0,287,3,4,4,1,1,1,1,9000
978,1,0,0,0,0,600,5,7,8,1,1,1,1,9000
6623,0,0,0,0,1,360,5,4,4,1,1,1,0,9000
6845,0,0,0,0,1,490,4,4,3,1,1,1,0,9000
3055,1,0,0,0,0,249,3,3,3,1,1,1,0,9000
2613,1,0,0,0,0,250,5,6,2,1,1,1,0,9000
10161,1,0,0,0,0,320,3,3,4,1,1,1,0,9000
3810,1,0,0,0,0,320,3,5,3,1,1,1,0,9000
8589,0,0,1,0,0,165,3,3,1,5,0,1,1,9000
7332,0,0,0,0,1,275,5,4,2,1,1,1,0,9000
5799,0,0,1,0,0,180,3,2,2,10,0,0,0,9000
5438,1,0,0,0,0,248,3,4,4,1,1,1,0,9000
5656,1,0,0,0,0,380,6,5,3,1,1,0,0,9000
10277,1,0,0,0,0,300,3,3,4,1,1,1,0,9000
398,1,0,0,0,0,385,3,4,3,1,1,1,0,9000
8710,1,0,0,0,0,240,4,5,4,5,0,1,0,9000
8612,1,0,0,0,0,350,4,4,2,4,0,0,0,9000
8446,1,0,0,0,0,450,4,5,6,1,1,0,1,9000
2641,1,0,0,0,0,150,3,4,4,14,0,1,0,9001
91,0,1,0,0,0,350,4,4,4,1,1,1,1,9001
2895,1,0,0,0,0,136,3,3,1,9,0,1,0,9030
6570,1,0,0,0,0,116,3,4,2,4,0,1,0,9036
5517,1,0,0,0,0,161,3,5,3,12,0,1,0,9041
1206,1,0,0,0,0,642,4,7,4,1,1,1,0,9050
10386,1,0,0,0,0,220,3,5,4,10,0,1,0,9050
2691,1,0,0,0,0,189,4,3,3,14,0,1,0,9080
7083,0,1,0,0,0,450,5,5,2,1,1,1,0,9100
8802,1,0,0,0,0,222,4,3,4,15,0,1,0,9100
7122,1,0,0,0,0,226,3,4,3,6,0,1,0,9100
3937,1,0,0,0,0,307,4,6,4,1,1,1,1,9100
1003,0,1,0,0,0,290,5,5,3,4,0,0,0,9100
5388,1,0,0,0,0,242,3,4,3,1,0,1,1,9100
4949,1,0,0,0,0,172,3,3,2,14,0,1,1,9100
6269,0,0,1,0,0,333,5,4,3,5,0,1,0,9100
9591,0,0,0,0,1,159,3,3,3,7,0,1,1,9100
8712,1,0,0,0,0,141,3,2,2,11,0,1,0,9100
7862,1,0,0,0,0,166,3,2,2,2,0,1,0,9124
6257,1,0,0,0,0,89,2,2,2,8,0,1,1,9140
6141,1,0,0,0,0,70,1,1,2,9,0,1,1,9150
7595,1,0,0,0,0,162,3,3,1,8,0,1,0,9150
3707,0,0,1,0,0,230,3,3,0,9,0,1,0,9150
6111,1,0,0,0,0,98,2,2,2,24,0,1,1,9150
451,1,0,0,0,0,214,4,4,3,5,0,1,0,9158
109,0,0,1,0,0,309,4,5,4,7,0,1,0,9161
5203,1,0,0,0,0,161,1,2,2,10,0,0,0,9162
8948,1,0,0,0,0,217,4,4,3,3,0,1,1,9180
2855,1,0,0,0,0,188,1,3,2,10,0,0,0,9180
4171,1,0,0,0,0,100,3,2,2,11,0,1,1,9189
2528,0,0,1,0,0,145,1,3,1,5,0,0,1,9200
9323,1,0,0,0,0,180,3,3,2,1,0,1,0,9200
1523,1,0,0,0,0,280,4,4,4,6,0,0,1,9200
9482,0,0,1,0,0,200,4,3,1,1,0,0,1,9200
3996,1,0,0,0,0,168,3,4,3,10,0,1,1,9200
3674,1,0,0,0,0,372,5,4,6,1,1,1,0,9200
10317,1,0,0,0,0,330,4,5,5,22,0,0,0,9211
6730,1,0,0,0,0,187,4,5,3,5,0,1,0,9212
9251,1,0,0,0,0,116,2,2,2,8,0,0,1,9215
5031,1,0,0,0,0,50,1,1,1,10,0,0,1,9236
6127,1,0,0,0,0,270,3,3,3,1,1,1,0,9240
10647,1,0,0,0,0,249,3,3,1,9,0,1,1,9250
10391,1,0,0,0,0,139,3,2,0,7,0,1,0,9250
2944,0,0,0,0,1,200,4,3,3,7,0,1,1,9250
4107,0,0,1,0,0,140,3,2,2,8,0,1,0,9280
4134,1,0,0,0,0,190,4,4,3,11,0,1,1,9289
6058,1,0,0,0,0,250,3,4,2,16,0,1,0,9300
1687,0,0,1,0,0,240,3,3,1,8,0,1,1,9300
698,1,0,0,0,0,178,2,4,2,2,0,1,0,9300
5367,1,0,0,0,0,48,1,1,2,7,0,1,1,9300
6388,0,0,0,0,1,362,5,4,4,15,0,0,0,9300
2916,0,1,0,0,0,359,3,4,2,3,0,1,0,9300
7506,1,0,0,0,0,224,3,4,2,9,0,1,0,9300
7991,1,0,0,0,0,500,3,4,7,1,1,0,0,9300
9086,1,0,0,0,0,172,4,4,3,1,0,1,0,9300
3701,1,0,0,0,0,380,4,3,3,11,0,1,0,9300
8299,0,0,1,0,0,126,2,2,1,5,0,1,0,9300
333,0,0,0,1,0,230,3,5,4,6,0,1,0,9300
7903,1,0,0,0,0,280,4,6,3,8,0,1,0,9300
6054,1,0,0,0,0,128,3,4,4,13,0,0,1,9306
4492,1,0,0,0,0,326,3,4,4,12,0,1,0,9308
9811,1,0,0,0,0,250,4,4,3,6,0,1,0,9330
9212,0,0,0,0,1,178,3,3,3,10,0,1,0,9340
2358,1,0,0,0,0,136,3,3,3,15,0,1,1,9350
9170,1,0,0,0,0,172,4,3,2,5,0,1,1,9350
8281,1,0,0,0,0,553,5,6,5,15,0,1,1,9360
127,1,0,0,0,0,217,3,4,3,1,0,1,0,9384
6302,0,0,1,0,0,185,3,2,1,3,0,1,0,9388
4197,0,1,0,0,0,202,3,3,3,4,0,1,1,9400
8025,1,0,0,0,0,367,3,5,3,10,0,1,1,9400
3592,1,0,0,0,0,170,3,3,0,10,0,1,0,9400
6357,1,0,0,0,0,234,3,4,3,13,0,1,0,9400
7757,1,0,0,0,0,186,3,4,3,2,0,1,0,9400
9620,1,0,0,0,0,250,3,4,2,1,0,0,0,9400
6173,1,0,0,0,0,111,1,2,2,9,0,1,0,9400
9516,1,0,0,0,0,299,4,5,4,8,0,1,0,9403
9875,1,0,0,0,0,160,3,2,1,5,0,1,0,9415
5179,0,0,0,0,1,209,4,4,4,11,0,1,0,9440
8248,1,0,0,0,0,245,4,3,4,8,0,1,0,9450
5162,1,0,0,0,0,80,4,4,3,5,0,1,0,9450
4694,1,0,0,0,0,140,3,2,0,2,0,1,0,9450
1681,1,0,0,0,0,172,3,4,3,5,0,1,1,9450
5295,1,0,0,0,0,145,3,3,1,5,0,1,1,9460
2621,1,0,0,0,0,163,2,3,2,18,0,1,1,9464
1956,1,0,0,0,0,486,4,6,5,8,0,0,0,9475
1730,1,0,0,0,0,211,3,5,3,12,0,1,1,9500
3206,1,0,0,0,0,188,3,1,3,1,1,1,0,9500
5168,1,0,0,0,0,300,4,2,2,1,0,1,1,9500
7959,1,0,0,0,0,400,3,4,5,1,1,1,1,9500
4269,1,0,0,0,0,230,4,5,4,4,0,0,0,9500
9562,1,0,0,0,0,450,5,5,6,1,1,1,0,9500
