,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
9090,0,0,0,1,0,68,3,2,2,9,0,1,1,3250
671,1,0,0,0,0,250,3,2,3,35,0,1,1,17500
4268,1,0,0,0,0,74,1,1,1,17,0,0,1,7116
2385,1,0,0,0,0,400,3,5,4,20,0,1,1,13500
3800,1,0,0,0,0,45,2,1,1,5,0,1,0,1970
8433,1,0,0,0,0,320,3,4,3,8,0,1,0,10200
5353,1,0,0,0,0,26,1,1,0,4,0,1,1,2838
4668,0,1,0,0,0,70,2,1,1,11,0,1,0,1750
2904,0,0,1,0,0,70,2,2,1,11,0,0,1,8800
4987,0,1,0,0,0,90,2,1,1,2,0,1,1,1570
9377,1,0,0,0,0,38,1,1,0,5,0,1,0,2469
680,0,0,0,0,1,100,2,2,0,1,1,1,0,11000
10330,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
4817,1,0,0,0,0,92,3,2,2,4,0,1,0,2800
3090,0,1,0,0,0,76,2,2,0,2,0,1,0,2290
4017,1,0,0,0,0,23,1,1,0,2,0,0,0,980
2497,0,0,1,0,0,170,2,2,1,9,0,1,0,3824
2716,0,0,0,1,0,35,1,1,1,13,0,1,0,1225
5846,1,0,0,0,0,68,1,2,1,11,0,1,0,5700
6111,1,0,0,0,0,98,2,2,2,24,0,1,1,9150
1803,1,0,0,0,0,76,2,2,2,6,0,1,0,2378
2039,0,1,0,0,0,60,1,2,2,15,0,1,0,3300
2495,0,1,0,0,0,563,3,6,4,12,0,1,0,20200
3113,0,0,1,0,0,92,2,2,0,3,0,1,0,4250
4093,0,0,1,0,0,105,2,1,1,8,0,1,1,2490
4318,1,0,0,0,0,150,3,2,3,1,1,0,0,3000
6817,1,0,0,0,0,144,3,4,3,4,0,1,1,8056
9858,0,0,0,1,0,120,4,2,1,1,1,1,0,1500
419,0,0,0,1,0,47,2,1,1,4,0,1,0,1160
9863,1,0,0,0,0,65,2,2,1,1,1,1,0,2040
2534,1,0,0,0,0,63,1,1,1,3,0,1,0,948
0,1,0,0,0,0,70,2,1,1,7,0,1,1,5365
3576,1,0,0,0,0,57,2,2,2,5,0,1,0,2344
10288,0,0,1,0,0,163,3,3,0,2,0,1,0,8000
7928,0,1,0,0,0,42,2,1,0,1,1,1,0,858
2480,0,1,0,0,0,68,2,1,1,6,0,0,1,2380
78,1,0,0,0,0,45,1,1,0,1,0,0,0,1540
7067,0,1,0,0,0,44,1,1,0,4,0,1,1,820
704,1,0,0,0,0,82,3,2,2,19,0,0,0,2464
1003,0,1,0,0,0,290,5,5,3,4,0,0,0,9100
8847,0,0,0,1,0,60,2,3,0,1,0,0,1,2878
5693,1,0,0,0,0,180,5,5,2,15,0,1,0,3572
5308,1,0,0,0,0,264,3,4,3,9,0,1,0,10070
5795,0,0,0,1,0,110,2,1,1,2,0,1,0,1110
3850,0,1,0,0,0,40,1,1,0,5,0,1,1,1150
9445,0,0,0,1,0,55,1,1,1,1,0,0,0,2830
4737,1,0,0,0,0,142,3,2,1,14,0,1,0,10450
2912,1,0,0,0,0,20,1,1,0,5,0,1,1,2402
1723,1,0,0,0,0,45,1,1,2,8,0,1,0,2495
6430,0,0,1,0,0,250,5,3,1,1,1,1,0,4500
4195,0,0,0,0,1,71,3,2,1,3,0,1,0,1460
5179,0,0,0,0,1,209,4,4,4,11,0,1,0,9440
1867,0,0,0,1,0,54,2,1,2,6,0,1,0,1500
9139,0,1,0,0,0,180,3,2,3,2,0,1,1,5100
2719,0,0,1,0,0,75,2,2,0,1,0,0,0,2870
879,1,0,0,0,0,40,1,1,1,14,0,1,0,3557
5300,1,0,0,0,0,140,3,5,2,1,1,1,1,3900
1430,1,0,0,0,0,50,1,1,0,1,1,0,0,1250
7585,0,0,1,0,0,65,2,2,0,2,0,1,1,2220
8114,1,0,0,0,0,30,1,1,0,1,1,1,0,1000
10162,0,1,0,0,0,330,3,4,2,1,1,1,1,9630
7179,0,0,0,0,1,150,4,2,1,1,1,1,0,2250
5355,1,0,0,0,0,98,3,2,2,1,1,1,0,2700
9637,1,0,0,0,0,45,1,1,1,1,1,0,0,1205
8865,0,0,0,0,1,40,1,1,1,1,0,0,0,860
9248,1,0,0,0,0,156,2,4,2,11,0,1,0,12690
8733,1,0,0,0,0,288,4,6,4,1,0,1,0,7834
3721,0,0,0,0,1,42,1,1,1,15,0,0,0,3100
3558,0,0,0,1,0,78,1,2,1,6,0,1,0,2602
5489,0,0,1,0,0,84,3,2,1,1,0,1,1,4100
85,0,0,0,0,1,75,2,2,2,14,0,0,0,3120
5130,1,0,0,0,0,60,1,1,1,20,0,0,1,3740
5050,0,0,1,0,0,230,4,2,2,1,0,1,1,17000
2171,0,1,0,0,0,200,3,3,4,2,0,1,0,4100
6734,0,0,1,0,0,100,2,2,1,21,0,0,0,3230
5212,1,0,0,0,0,200,2,2,2,1,1,1,0,3001
4943,1,0,0,0,0,127,3,2,1,10,0,1,0,7549
8513,1,0,0,0,0,99,2,1,1,14,0,1,0,2600
6934,1,0,0,0,0,323,3,5,6,1,1,1,0,10000
6768,0,0,0,0,1,120,4,3,2,4,0,1,0,3250
6105,1,0,0,0,0,270,4,6,3,1,1,1,0,5000
3988,0,1,0,0,0,115,1,2,2,7,0,1,0,2877
4217,0,0,0,1,0,500,4,4,3,5,0,0,0,20288
9690,0,1,0,0,0,160,2,3,2,1,1,1,1,6000
7002,1,0,0,0,0,50,2,1,0,5,0,1,0,2415
3277,1,0,0,0,0,380,4,5,4,4,0,1,0,12000
9450,0,1,0,0,0,99,3,3,1,2,0,0,0,3100
669,1,0,0,0,0,450,4,5,6,1,1,1,0,12000
7693,0,0,0,0,1,44,1,1,1,15,0,1,0,3950
4228,0,0,1,0,0,75,2,2,1,3,0,1,0,3150
5774,1,0,0,0,0,50,2,1,1,3,0,1,0,1680
7629,0,0,0,0,1,140,4,3,3,8,0,1,0,5005
2232,1,0,0,0,0,137,3,3,1,9,0,1,1,6747
3623,1,0,0,0,0,44,1,1,0,10,0,1,0,2970
7770,0,0,0,0,1,25,2,1,0,1,0,0,0,2200
10207,0,0,0,1,0,60,2,1,1,1,1,0,0,830
10265,1,0,0,0,0,600,4,5,3,1,1,1,0,21500
1073,1,0,0,0,0,217,3,4,1,10,0,1,0,11200
1024,1,0,0,0,0,31,1,1,1,4,0,1,0,3472
2279,0,0,0,1,0,87,2,1,1,4,0,1,0,1980
7608,1,0,0,0,0,120,4,4,2,5,0,1,0,12000
10621,0,0,1,0,0,60,2,1,0,10,0,1,0,2300
6357,1,0,0,0,0,234,3,4,3,13,0,1,0,9400
3267,1,0,0,0,0,240,3,3,2,1,1,1,0,4000
2948,0,0,1,0,0,57,2,1,1,3,0,1,0,1430
7574,0,0,0,0,1,100,3,3,2,6,0,1,0,2900
5299,1,0,0,0,0,33,1,1,1,20,0,0,1,3479
5021,1,0,0,0,0,50,3,1,1,4,0,0,0,3352
2303,1,0,0,0,0,64,2,2,2,25,0,0,0,4365
2817,1,0,0,0,0,25,1,1,0,1,0,0,0,1200
4978,1,0,0,0,0,87,2,1,1,5,0,1,0,2020
4220,0,1,0,0,0,44,1,1,1,2,0,1,0,1200
6257,1,0,0,0,0,89,2,2,2,8,0,1,1,9140
8112,1,0,0,0,0,651,7,7,8,1,1,1,0,8500
1681,1,0,0,0,0,172,3,4,3,5,0,1,1,9450
10650,1,0,0,0,0,190,3,2,1,6,0,1,1,11040
10605,1,0,0,0,0,100,3,2,1,1,1,1,0,1700
10363,1,0,0,0,0,47,2,1,1,11,0,1,0,2760
1789,1,0,0,0,0,530,4,4,4,4,0,0,0,8857
4472,1,0,0,0,0,140,3,3,2,10,0,1,0,7100
7720,1,0,0,0,0,400,3,4,4,1,1,1,1,15000
7033,1,0,0,0,0,29,1,1,1,10,0,0,1,4550
9471,0,1,0,0,0,74,2,2,0,10,0,1,0,3250
7453,1,0,0,0,0,80,2,1,0,1,1,1,0,1200
5339,1,0,0,0,0,100,2,2,2,1,1,1,0,2000
2368,1,0,0,0,0,40,1,1,0,1,0,0,0,1900
5607,0,0,0,0,1,20,1,1,0,6,0,0,0,1470
6099,1,0,0,0,0,70,1,2,1,3,0,1,0,5054
1567,1,0,0,0,0,160,3,2,1,1,0,1,0,7878
9718,0,1,0,0,0,129,3,3,0,2,0,1,0,5600
7838,0,0,0,1,0,44,1,1,1,2,0,1,0,1375
4572,0,1,0,0,0,68,1,1,1,1,0,0,1,1745
10253,1,0,0,0,0,68,2,1,0,2,0,1,0,2300
6857,1,0,0,0,0,160,5,3,3,1,1,1,0,4460
8932,0,1,0,0,0,70,2,2,1,2,0,1,0,3220
122,0,0,0,0,1,100,3,2,2,2,0,1,0,1940
8239,1,0,0,0,0,79,2,2,2,18,0,0,1,6700
3875,1,0,0,0,0,400,4,6,5,8,0,0,0,13060
648,1,0,0,0,0,46,1,1,1,9,0,1,0,2700
7853,1,0,0,0,0,202,4,4,2,7,0,1,0,4600
207,0,0,1,0,0,258,5,6,0,1,1,1,0,8700
9960,1,0,0,0,0,140,3,2,1,1,0,1,1,6700
661,1,0,0,0,0,450,4,2,3,1,1,1,0,13000
9120,1,0,0,0,0,66,2,2,1,5,0,1,1,3730
9633,1,0,0,0,0,40,1,1,0,1,1,0,1,860
2149,1,0,0,0,0,50,1,1,0,1,1,0,0,830
5291,1,0,0,0,0,110,2,3,2,12,0,0,1,13500
5249,0,0,0,0,1,210,3,5,4,3,0,1,0,9860
8533,1,0,0,0,0,120,3,3,2,1,0,1,1,10050
7161,0,1,0,0,0,62,2,1,0,3,0,1,0,1330
2428,1,0,0,0,0,70,2,1,1,6,0,1,0,4460
7979,0,0,1,0,0,75,3,1,0,3,0,1,0,2345
8258,0,1,0,0,0,63,1,1,0,3,0,1,0,1240
5289,1,0,0,0,0,150,3,1,1,9,0,1,0,5972
7054,0,0,1,0,0,250,4,3,2,6,0,1,0,8170
2562,0,0,0,0,1,80,3,2,2,301,0,1,0,3350
9162,0,0,0,0,1,80,3,2,2,1,0,0,1,2900
5620,0,1,0,0,0,76,2,2,2,3,0,1,0,2300
5051,1,0,0,0,0,80,3,5,2,4,0,0,0,15460
433,0,1,0,0,0,47,1,1,0,2,0,0,0,1300
6704,1,0,0,0,0,200,3,3,2,8,0,1,0,14500
4504,1,0,0,0,0,45,1,1,1,13,0,1,0,3106
7456,1,0,0,0,0,325,4,5,4,1,0,1,1,19950
2472,0,0,0,1,0,60,1,1,2,1,1,1,0,1610
15,0,0,0,1,0,330,4,6,6,1,1,1,1,8680
2462,0,0,1,0,0,120,3,3,2,9,0,1,0,3750
3643,1,0,0,0,0,20,1,1,0,6,0,1,1,2402
9019,1,0,0,0,0,74,2,2,2,8,0,0,0,4170
2776,1,0,0,0,0,100,2,1,2,1,1,1,0,1650
1907,0,1,0,0,0,65,3,2,0,5,0,0,0,2140
8890,0,0,0,0,1,96,3,1,1,11,0,1,1,2775
4645,0,0,0,1,0,66,2,2,1,2,0,0,1,2806
10411,1,0,0,0,0,100,2,1,0,1,1,0,0,1100
7430,0,1,0,0,0,47,1,1,1,2,0,0,0,1170
6104,1,0,0,0,0,277,3,4,2,17,0,1,0,10650
1903,0,0,0,1,0,60,1,1,0,3,0,1,0,1550
8552,0,0,0,1,0,44,1,1,0,7,0,1,0,930
3773,1,0,0,0,0,55,1,1,1,4,0,0,1,4012
769,0,0,0,0,1,345,3,3,0,1,1,0,1,3500
5016,0,0,1,0,0,180,3,3,0,7,0,1,1,8516
7421,0,1,0,0,0,160,3,2,2,4,0,1,0,2880
5542,1,0,0,0,0,70,2,2,1,12,0,1,0,2665
4520,0,1,0,0,0,74,2,2,2,5,0,1,0,3100
7746,1,0,0,0,0,30,1,1,1,11,0,0,1,4500
4424,1,0,0,0,0,240,3,4,3,1,1,1,0,6000
9206,1,0,0,0,0,320,5,5,3,1,1,1,1,8320
10332,1,0,0,0,0,50,2,1,1,12,0,1,0,1830
7438,0,0,1,0,0,108,3,2,1,3,0,1,1,6540
5862,1,0,0,0,0,70,2,2,1,7,0,1,0,2469
5027,0,0,1,0,0,20,1,1,0,2,0,1,0,600
5824,0,0,0,1,0,88,3,2,2,1,0,1,1,2850
10009,0,0,1,0,0,21,1,1,0,11,0,1,0,1719
6613,0,0,0,0,1,50,2,1,0,1,1,0,0,850
8583,1,0,0,0,0,22,1,1,0,25,0,1,0,2485
145,0,0,0,0,1,50,2,1,1,1,0,1,0,1090
10502,0,0,0,0,1,127,2,2,0,14,0,1,1,2704
65,0,0,0,1,0,300,4,4,3,2,0,1,0,8300
719,1,0,0,0,0,322,4,5,5,17,0,1,1,17700
2262,1,0,0,0,0,300,2,4,2,1,1,1,0,6000
4855,0,0,0,0,1,70,1,1,0,1,1,1,0,800
10303,1,0,0,0,0,339,4,5,4,13,0,1,1,17800
5699,1,0,0,0,0,72,2,2,1,9,0,1,0,2066
3997,0,0,1,0,0,80,3,1,0,8,0,1,0,3750
7872,0,0,1,0,0,130,3,2,1,2,0,1,0,4022
576,0,0,1,0,0,103,3,2,0,1,0,1,0,4112
3733,0,0,0,1,0,40,1,1,0,8,0,1,0,1110
10528,0,1,0,0,0,44,1,1,0,3,0,1,0,1100
327,1,0,0,0,0,165,4,3,3,10,0,1,1,8740
10016,1,0,0,0,0,40,1,1,1,5,0,0,0,3240
4248,1,0,0,0,0,400,7,7,0,1,1,1,0,14000
3055,1,0,0,0,0,249,3,3,3,1,1,1,0,9000
2798,0,1,0,0,0,160,3,2,1,5,0,1,0,3700
9594,0,0,1,0,0,250,7,3,0,1,1,1,0,15000
4653,1,0,0,0,0,165,3,3,2,3,0,1,1,7663
6398,1,0,0,0,0,240,3,4,2,1,1,1,0,8201
677,0,0,0,1,0,50,1,1,1,8,0,1,0,2470
75,1,0,0,0,0,250,4,5,4,6,0,1,0,11850
9229,1,0,0,0,0,350,4,5,2,1,1,1,1,15000
1182,0,1,0,0,0,70,3,1,1,13,0,1,0,1800
1089,1,0,0,0,0,110,3,3,2,1,1,1,0,2800
9033,1,0,0,0,0,82,3,1,1,8,0,0,0,2209
2068,0,0,1,0,0,60,2,1,1,10,0,1,1,2020
6793,0,0,1,0,0,105,3,2,1,5,0,1,0,5050
10284,1,0,0,0,0,25,1,1,0,1,1,0,1,1750
394,1,0,0,0,0,130,3,2,2,4,0,1,1,4300
7102,0,0,1,0,0,82,2,2,0,2,0,1,0,4296
6824,1,0,0,0,0,240,3,2,2,17,0,0,0,12480
10589,0,0,0,0,1,90,3,2,1,9,0,1,0,1250
2709,1,0,0,0,0,105,1,1,2,29,0,0,0,10000
3530,1,0,0,0,0,88,3,3,2,5,0,1,0,3600
9089,1,0,0,0,0,90,3,2,2,2,0,1,0,3020
5603,0,1,0,0,0,114,3,2,1,2,0,1,1,3650
1363,0,0,0,0,1,150,3,2,1,3,0,1,0,3480
5539,0,0,0,0,1,160,3,3,2,3,0,1,0,4014
105,0,0,0,0,1,400,4,2,2,1,1,0,0,2500
7311,0,0,1,0,0,62,2,1,0,5,0,1,0,3997
6954,1,0,0,0,0,700,3,3,8,1,1,1,1,14700
3610,1,0,0,0,0,40,1,1,0,1,1,0,0,1030
2376,1,0,0,0,0,200,2,3,1,2,0,0,1,15300
9042,0,0,1,0,0,80,2,2,1,12,0,0,0,2389
210,1,0,0,0,0,127,3,2,2,1,1,1,1,2370
7306,1,0,0,0,0,140,3,2,2,1,1,1,0,2000
2155,1,0,0,0,0,57,2,1,1,8,0,1,1,2150
4216,0,0,0,0,1,310,4,4,3,1,0,0,0,3360
10312,0,1,0,0,0,75,3,2,2,8,0,1,0,2200
6696,0,0,1,0,0,57,2,2,1,9,0,1,0,2880
2804,0,0,1,0,0,90,2,2,1,2,0,0,0,5362
3969,1,0,0,0,0,88,2,1,1,3,0,1,0,4200
2549,0,0,0,0,1,62,2,1,1,2,0,1,0,1150
5384,1,0,0,0,0,83,2,2,1,21,0,1,0,5582
6370,0,0,1,0,0,30,1,1,0,8,0,1,1,2500
6570,1,0,0,0,0,116,3,4,2,4,0,1,0,9036
5445,1,0,0,0,0,190,1,2,10,1,1,1,0,3900
2326,1,0,0,0,0,220,4,4,3,2,0,1,0,7000
5804,0,0,0,1,0,277,3,4,4,1,1,1,0,3170
4556,1,0,0,0,0,45,1,1,1,3,0,0,1,4800
303,1,0,0,0,0,56,1,1,0,9,0,1,1,3125
8729,1,0,0,0,0,118,3,2,1,4,0,1,1,7800
10431,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
2974,1,0,0,0,0,130,2,3,3,1,1,1,0,1830
6718,1,0,0,0,0,80,2,2,0,9,0,0,0,3150
8183,0,1,0,0,0,30,1,1,0,1,1,0,0,500
5800,1,0,0,0,0,33,1,1,1,5,0,0,1,2750
9390,1,0,0,0,0,387,3,5,3,7,0,1,0,11600
3743,1,0,0,0,0,130,5,2,0,2,0,1,0,3000
6059,0,1,0,0,0,350,4,3,3,1,1,1,1,4400
10240,0,0,1,0,0,40,2,1,0,4,0,1,0,1760
10529,1,0,0,0,0,210,3,2,0,11,0,1,1,6200
9063,1,0,0,0,0,63,1,1,0,12,0,1,0,3470
2190,0,0,0,0,1,64,3,1,0,3,0,0,0,1615
4806,1,0,0,0,0,90,2,1,0,1,1,1,0,1199
2803,1,0,0,0,0,360,4,5,4,8,0,1,0,5200
1332,0,0,0,0,1,200,4,3,0,1,1,1,0,15000
1416,1,0,0,0,0,90,3,4,2,9,0,1,1,6700
4137,1,0,0,0,0,330,3,6,5,1,1,1,1,7100
6845,0,0,0,0,1,490,4,4,3,1,1,1,0,9000
2157,1,0,0,0,0,39,1,1,0,8,0,1,1,2300
4775,0,0,0,1,0,46,1,1,0,5,0,1,1,3250
5450,0,0,1,0,0,50,1,1,0,9,0,1,1,4600
3905,1,0,0,0,0,90,2,1,1,1,1,0,0,1450
590,1,0,0,0,0,105,3,3,1,5,0,1,0,3130
6591,0,1,0,0,0,182,3,4,2,1,1,1,0,3064
8955,0,1,0,0,0,65,1,1,0,3,0,1,0,1661
3122,0,0,0,1,0,36,1,1,0,4,0,0,0,800
7786,0,0,0,1,0,42,2,1,1,3,0,1,0,1036
10647,1,0,0,0,0,249,3,3,1,9,0,1,1,9250
10048,0,0,1,0,0,230,3,2,1,1,1,1,0,3260
6866,0,1,0,0,0,513,3,2,2,3,0,1,1,3250
10636,1,0,0,0,0,250,4,3,3,2,0,1,0,6030
1166,1,0,0,0,0,23,1,1,0,1,0,1,0,2003
6924,1,0,0,0,0,195,4,3,4,7,0,1,0,4508
2182,1,0,0,0,0,700,4,7,8,1,1,1,0,45000
1130,1,0,0,0,0,360,4,9,8,1,1,1,0,8540
1806,1,0,0,0,0,128,2,3,1,4,0,1,0,5094
574,1,0,0,0,0,36,1,1,1,8,0,1,0,2210
5773,1,0,0,0,0,300,4,5,2,6,0,1,1,11400
5825,0,0,1,0,0,75,2,2,1,8,0,1,0,3400
7658,1,0,0,0,0,60,2,2,1,10,0,1,1,5338
9727,0,1,0,0,0,75,2,1,0,10,0,1,1,1302
3127,1,0,0,0,0,70,1,1,0,1,1,1,0,1200
40,1,0,0,0,0,300,4,6,4,20,0,1,0,15700
3124,1,0,0,0,0,200,3,3,2,1,1,1,0,3500
10078,1,0,0,0,0,186,4,5,4,11,0,1,0,5650
7207,1,0,0,0,0,70,2,2,1,16,0,0,0,5162
1951,0,0,0,1,0,103,3,2,1,9,0,0,0,2685
3441,0,0,0,1,0,44,2,1,1,4,0,1,1,2110
302,0,0,1,0,0,80,3,3,1,7,0,0,0,2570
10039,0,0,1,0,0,33,1,1,0,2,0,0,1,2110
8887,1,0,0,0,0,45,2,1,1,4,0,1,1,2794
2565,0,1,0,0,0,55,2,1,1,2,0,1,0,1150
1675,1,0,0,0,0,67,1,2,1,12,0,1,1,3294
3939,0,1,0,0,0,98,2,3,2,3,0,1,0,2650
9622,1,0,0,0,0,157,3,2,0,7,0,1,0,5825
4612,1,0,0,0,0,65,2,2,1,3,0,1,0,3450
7893,0,0,1,0,0,90,2,2,1,9,0,1,1,3355
1104,0,0,1,0,0,230,4,4,0,6,0,1,0,13500
6823,0,0,0,0,1,300,4,6,4,2,0,1,1,15350
3270,1,0,0,0,0,73,2,2,1,11,0,1,0,1950
4267,1,0,0,0,0,480,5,8,6,1,1,1,0,13200
9811,1,0,0,0,0,250,4,4,3,6,0,1,0,9330
10232,1,0,0,0,0,240,4,4,4,8,0,1,1,5923
7895,0,1,0,0,0,180,3,3,1,12,0,1,0,3500
7874,1,0,0,0,0,170,3,5,3,10,0,1,1,5128
7818,1,0,0,0,0,396,4,5,7,1,1,1,0,5500
6880,1,0,0,0,0,200,3,2,3,14,0,1,1,11000
3787,0,0,0,1,0,80,2,2,1,1,0,1,1,3420
369,0,0,0,0,1,200,2,4,3,12,0,1,0,16897
6309,0,0,0,0,1,42,2,1,1,4,0,1,0,865
8094,1,0,0,0,0,85,2,2,1,14,0,1,0,4009
5342,0,0,1,0,0,140,3,3,1,1,0,1,0,5105
7702,0,0,1,0,0,84,3,1,1,1,0,1,0,2150
125,1,0,0,0,0,76,3,1,1,4,0,1,0,3700
5370,0,1,0,0,0,330,4,4,3,1,1,1,0,6994
10130,0,0,0,0,1,93,3,2,0,17,0,1,0,2370
4961,0,0,0,0,1,350,7,5,5,1,1,1,0,9000
5821,0,0,0,1,0,160,3,1,4,1,1,0,0,3400
7909,1,0,0,0,0,150,3,2,2,1,1,1,0,2500
9250,0,0,0,0,1,50,2,1,1,2,0,1,0,976
5583,1,0,0,0,0,47,1,1,1,6,0,1,0,3006
9678,1,0,0,0,0,50,1,1,0,1,1,0,0,750
10611,0,0,0,1,0,411,4,5,4,1,1,1,0,5500
1004,1,0,0,0,0,274,2,3,4,1,1,1,0,3000
1368,1,0,0,0,0,65,2,1,0,1,0,1,1,4486
6322,1,0,0,0,0,280,5,2,1,1,1,1,0,8000
5563,0,0,1,0,0,100,3,2,2,13,0,1,0,3370
3464,1,0,0,0,0,200,3,2,2,8,0,1,0,4626
10538,1,0,0,0,0,120,1,1,2,7,0,1,0,3190
4463,1,0,0,0,0,90,1,1,0,1,1,1,0,2200
9041,0,1,0,0,0,55,1,1,1,3,0,1,0,1240
290,1,0,0,0,0,70,2,2,0,1,1,1,0,1880
7647,1,0,0,0,0,42,1,1,1,7,0,1,1,3430
9087,0,0,1,0,0,15,1,1,0,1,1,1,0,700
6756,0,1,0,0,0,70,2,1,0,1,1,1,0,1650
3312,0,1,0,0,0,120,2,2,1,8,0,1,0,2550
8999,0,0,1,0,0,135,4,2,2,13,0,1,1,7789
3555,0,0,1,0,0,70,2,2,2,3,0,1,0,2600
6948,0,0,0,0,1,200,3,1,1,1,1,1,0,3800
2734,1,0,0,0,0,570,4,5,4,14,0,1,0,14670
3196,1,0,0,0,0,54,2,1,1,12,0,0,0,2730
7503,1,0,0,0,0,22,1,1,0,1,1,0,0,750
2697,1,0,0,0,0,685,4,3,5,11,0,1,0,16960
7735,0,0,0,0,1,54,2,1,1,4,0,1,0,1477
10566,0,0,0,1,0,97,1,1,0,12,0,1,0,1188
5156,0,0,1,0,0,110,3,2,2,2,0,1,0,3800
9750,0,0,0,0,1,50,1,1,0,1,0,1,0,750
1116,0,0,1,0,0,66,2,1,1,3,0,0,0,1869
10391,1,0,0,0,0,139,3,2,0,7,0,1,0,9250
4434,0,1,0,0,0,40,1,1,1,4,0,1,0,850
3432,0,1,0,0,0,60,2,1,0,3,0,1,0,1060
4134,1,0,0,0,0,190,4,4,3,11,0,1,1,9289
9380,0,0,0,0,1,70,2,1,2,1,0,1,0,1822
1486,0,1,0,0,0,75,3,2,1,3,0,0,1,2400
7675,0,1,0,0,0,350,6,5,2,1,1,0,0,4000
1280,1,0,0,0,0,427,4,6,4,13,0,1,0,13440
3470,0,0,1,0,0,102,3,2,0,12,0,0,0,4000
2330,1,0,0,0,0,78,2,2,1,1,0,1,0,2992
3374,1,0,0,0,0,60,2,2,1,1,0,1,0,2460
3212,0,0,0,1,0,110,3,2,2,7,0,0,0,3000
10672,1,0,0,0,0,126,2,1,0,13,0,1,0,3150
4298,1,0,0,0,0,100,3,2,1,3,0,1,0,3920
51,1,0,0,0,0,45,1,2,1,15,0,1,1,4756
5617,1,0,0,0,0,490,3,5,4,1,1,1,0,10000
3830,1,0,0,0,0,235,3,3,0,15,0,1,1,10850
2373,1,0,0,0,0,76,2,2,2,4,0,0,0,3500
6982,1,0,0,0,0,35,1,1,0,16,0,0,1,3500
7548,1,0,0,0,0,60,2,1,1,8,0,1,0,2930
9183,1,0,0,0,0,60,2,2,1,11,0,1,1,7680
2692,0,0,0,1,0,45,2,1,1,3,0,1,0,1162
344,1,0,0,0,0,150,3,2,1,7,0,1,1,8558
7381,0,0,1,0,0,86,3,2,1,9,0,1,0,3995
1646,1,0,0,0,0,16,1,1,0,1,0,0,0,1200
10337,1,0,0,0,0,250,3,3,2,3,0,1,0,11400
10388,1,0,0,0,0,269,4,4,5,21,0,1,1,16980
9620,1,0,0,0,0,250,3,4,2,1,0,0,0,9400
7563,0,0,1,0,0,280,3,3,1,4,0,1,0,3590
9106,0,1,0,0,0,98,3,1,0,1,0,1,0,1450
6266,1,0,0,0,0,200,3,2,1,8,0,1,0,9500
9751,1,0,0,0,0,93,2,1,1,1,0,1,0,2540
3832,1,0,0,0,0,84,3,2,1,23,0,1,0,2980
9317,0,0,1,0,0,30,1,1,1,3,0,1,0,500
4006,1,0,0,0,0,100,3,3,4,1,1,0,0,9775
1507,1,0,0,0,0,280,3,4,3,3,0,1,0,6917
9601,1,0,0,0,0,55,2,1,1,6,0,1,1,3815
428,1,0,0,0,0,350,4,5,5,17,0,1,1,17400
3503,0,0,0,1,0,47,1,1,1,18,0,1,1,3282
10614,0,0,0,1,0,67,2,2,2,12,0,1,0,1830
10612,1,0,0,0,0,240,3,4,3,1,1,1,0,7640
5528,0,0,0,0,1,305,4,5,5,29,0,1,0,18596
5262,1,0,0,0,0,172,4,5,3,9,0,1,0,8155
5440,0,0,1,0,0,90,2,1,2,5,0,0,0,3517
10429,0,0,0,1,0,200,3,3,5,1,1,1,0,2650
7969,0,0,1,0,0,140,3,2,2,3,0,1,0,7400
9482,0,0,1,0,0,200,4,3,1,1,0,0,1,9200
4215,0,1,0,0,0,110,3,2,0,3,0,1,1,2530
10635,0,1,0,0,0,100,3,2,2,2,0,1,1,3355
9261,0,1,0,0,0,45,1,1,0,2,0,1,0,1290
956,1,0,0,0,0,37,1,1,0,11,0,0,0,3596
5517,1,0,0,0,0,161,3,5,3,12,0,1,0,9041
9744,0,0,0,1,0,67,2,1,0,1,1,1,0,880
7454,0,0,0,0,1,247,4,2,1,1,1,1,0,2600
7474,0,0,0,0,1,540,5,4,8,1,1,1,0,7000
2,0,1,0,0,0,80,1,1,1,6,0,1,0,3800
5757,0,0,0,0,1,75,3,1,1,4,0,1,0,1363
7834,0,0,1,0,0,52,1,1,0,3,0,1,1,4050
9070,1,0,0,0,0,305,2,3,0,10,0,1,0,8500
8493,1,0,0,0,0,40,1,1,0,1,1,1,0,850
9462,0,1,0,0,0,61,2,1,1,2,0,1,0,1910
2019,0,0,0,0,1,100,3,1,1,2,0,1,0,1800
10250,0,0,0,0,1,137,3,2,0,2,0,0,0,2000
9131,1,0,0,0,0,220,3,4,3,1,1,1,1,4600
1984,1,0,0,0,0,120,3,4,2,1,1,1,0,3637
339,0,1,0,0,0,35,1,1,0,1,0,1,0,915
934,1,0,0,0,0,37,1,1,0,1,0,1,0,1400
9461,0,0,0,0,1,80,2,1,0,2,0,1,0,1150
10324,1,0,0,0,0,90,3,2,1,2,0,1,1,2647
6558,0,0,1,0,0,60,1,1,0,2,0,0,0,2900
8320,0,0,1,0,0,68,2,1,0,3,0,1,0,3225
